№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Министерство цифрового развития и связи Нижегородской области. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 11
271,4082733,,263,253,5,84,83,86,10,заявление принято
272,4133512,,263,253,1,82,93,78,10,заявление принято
273,4058220,,263,253,1,82,93,78,10,заявление принято
274,4098779,,263,253,2,82,85,86,10,заявление принято
275,4534612,,263,253,2,82,85,86,10,заявление принято
276,4101248,,263,253,1,82,85,86,10,заявление принято
277,4386811,,263,253,1,82,80,91,10,заявление принято
278,4861332,,263,253,2,80,98,75,10,заявление принято
279,4406437,,263,253,6,76,83,94,10,заявление принято
280,4920043,,263,253,1,70,88,95,10,заявление принято
281,3828381,,262,262,4,84,100,78,0,заявление принято
282,4436220,,262,262,8,84,92,86,0,заявление принято
283,4453339,,262,259,5,95,100,64,3,заявление принято
284,4258693,,262,259,7,82,94,83,3,заявление принято
285,4200766,,262,257,1,92,90,75,5,заявление принято
286,4280557,,262,252,5,84,90,78,10,заявление принято
287,4104326,,262,252,2,84,90,78,10,заявление принято
288,4057446,,262,252,3,80,83,89,10,заявление принято
289,4057171,,262,252,6,80,83,89,10,заявление принято
290,4620341,,262,252,6,78,88,86,10,заявление принято
291,4272209,,262,252,8,74,95,83,10,заявление принято
292,4229793,,261,261,1,88,90,83,0,заявление принято
293,3779649,,261,261,2,80,95,86,0,заявление принято
294,3874700,,261,253,4,84,83,86,8,заявление принято
295,3850319,,261,251,2,95,84,72,10,заявление принято
296,4884714,,261,251,6,80,90,81,10,заявление принято
297,4118470,,261,251,5,80,90,81,10,заявление принято
298,4261629,,260,260,1,100,94,66,0,заявление принято
299,4171448,,260,260,1,86,83,91,0,заявление принято
300,4035136,,260,260,5,82,100,78,0,заявление принято
301,4279755,,260,260,5,82,100,78,0,заявление принято
302,3700560,,260,257,3,86,90,81,3,заявление принято
303,4215668,,260,250,2,92,94,64,10,заявление принято
304,3619842,,260,250,5,88,84,78,10,заявление принято
305,4237906,,260,250,1,86,83,81,10,заявление принято
306,4649785,,260,250,4,84,88,78,10,заявление принято
307,4097206,,260,250,2,84,85,81,10,заявление принято
308,4691298,,260,250,2,84,85,81,10,заявление принято
309,4852143,,260,250,4,84,80,86,10,заявление принято
310,4614366,,260,250,7,76,88,86,10,заявление принято
311,3844528,,260,250,5,74,85,91,10,заявление принято
312,4661504,,259,259,2,90,94,75,0,заявление принято
313,4404295,,259,259,4,90,88,81,0,заявление принято
314,3697866,,259,259,2,90,88,81,0,заявление принято
315,4855184,,259,259,6,88,85,86,0,заявление принято
316,4786891,,259,259,6,82,83,94,0,заявление принято
317,4576275,,259,250,2,84,83,83,9,заявление принято
318,4145662,,259,249,5,90,90,69,10,заявление принято
319,4855731,,259,249,3,90,78,81,10,заявление принято
320,4483354,,259,249,5,86,93,70,10,заявление принято
321,4302643,,259,249,2,86,77,86,10,заявление принято
322,4485785,,259,249,7,84,79,86,10,заявление принято
323,4663768,,259,249,4,80,88,81,10,заявление принято
324,4465674,,259,249,2,80,83,86,10,заявление принято
325,4009705,,259,249,2,80,83,86,10,заявление принято
326,4637114,,258,258,2,84,83,91,0,заявление принято
327,4760674,,258,258,1,74,90,94,0,заявление принято
328,4282155,,258,258,5,74,90,94,0,заявление принято
329,4769035,,258,254,2,92,90,72,4,заявление принято
330,3927872,,258,248,3,90,80,78,10,заявление принято
331,4574707,,258,248,3,86,93,69,10,заявление принято
332,4870085,,258,248,2,84,83,81,10,заявление принято
333,4272215,,258,248,6,84,78,86,10,заявление принято
334,4493983,,258,248,8,84,78,86,10,заявление принято
335,4248958,,258,248,3,82,85,81,10,заявление принято
336,4210454,,258,248,6,82,83,83,10,заявление принято
337,4368653,,258,248,6,82,77,89,10,заявление принято
338,4897743,,258,248,4,80,90,78,10,заявление принято
339,4105659,,258,248,8,80,82,86,10,заявление принято
340,4386610,,258,248,5,76,83,89,10,заявление принято
341,3841463,,257,257,2,82,100,75,0,заявление принято
342,4170721,,257,257,2,78,88,91,0,заявление принято
343,4299546,,257,257,2,76,95,86,0,заявление принято
344,4016029,,257,255,1,84,90,81,2,заявление принято
345,4324134,,257,247,4,88,76,83,10,заявление принято
346,4848602,,257,247,2,86,78,83,10,заявление принято
347,4402135,,257,247,6,86,72,89,10,заявление принято
348,3637831,,257,247,3,84,82,81,10,заявление принято
349,4769986,,257,247,3,82,95,70,10,заявление принято
350,4224783,,257,247,7,78,94,75,10,заявление принято
351,4392984,,257,247,3,78,80,89,10,заявление принято
352,4896820,,257,247,3,78,72,97,10,заявление принято
353,4431718,,257,247,4,76,80,91,10,заявление принято
354,4306229,,257,247,3,76,80,91,10,заявление принято
355,4805952,,257,247,2,74,90,83,10,заявление принято
356,4736459,,256,256,1,94,90,72,0,заявление принято
357,4080485,,256,253,1,88,84,81,3,заявление принято
358,4563135,,256,253,1,82,98,73,3,заявление принято
359,4470172,,256,253,4,80,98,75,3,заявление принято
360,4754028,,256,252,2,92,88,72,4,заявление принято
361,4090812,,256,246,6,88,88,70,10,заявление принято
362,4550956,,256,246,5,82,83,81,10,заявление принято
363,4065371,,256,246,4,80,100,66,10,заявление принято
364,4634052,,256,246,4,80,85,81,10,заявление принято
365,4158833,,256,246,7,80,85,81,10,заявление принято
366,3843100,,256,246,4,80,85,81,10,заявление принято
367,3917913,,256,246,5,80,83,83,10,заявление принято
368,4185735,,256,246,3,80,77,89,10,заявление принято
369,3920134,,256,246,4,78,93,75,10,заявление принято
370,4755789,,256,246,4,78,90,78,10,заявление принято
371,4097176,,256,246,4,78,85,83,10,заявление принято
372,4605151,,256,246,3,74,83,89,10,заявление принято
373,4690898,,255,255,2,92,90,73,0,заявление принято
374,3598289,,255,255,1,88,70,97,0,заявление принято
375,4672206,,255,255,2,86,72,97,0,заявление принято
376,4262808,,255,255,4,84,88,83,0,заявление принято
377,4594055,,255,255,5,84,88,83,0,заявление принято
378,3602139,,255,255,1,84,80,91,0,заявление принято
379,3989738,,255,255,3,78,88,89,0,заявление принято
380,4029035,,255,252,3,88,78,86,3,заявление принято
381,4281992,,255,252,2,86,83,83,3,заявление принято
382,4889705,,255,252,4,84,95,73,3,заявление принято
